885,2019-09-21 00:37,17.9,0,3.3,986.4,1014.6,91.3
885,2019-09-21 00:38,17.9,0,4.3,986.4,1014.6,91.5
885,2019-09-21 00:39,17.9,0,4.7,986.3,1014.5,90.7
885,2019-09-21 00:40,17.9,0,5.2,986.3,1014.5,90.7
885,2019-09-21 00:41,17.9,0,5.9,986.3,1014.5,90.2
885,2019-09-21 00:42,18,0,4.8,986.3,1014.5,90
885,2019-09-21 00:43,18,0,4.3,986.4,1014.6,90.1
885,2019-09-21 00:44,17.9,0,4.1,986.4,1014.6,90.3
885,2019-09-21 00:45,17.9,0,5,986.4,1014.6,90.4
885,2019-09-21 00:46,17.9,0,4.2,986.4,1014.6,90.1
885,2019-09-21 00:47,17.9,0,4.6,986.4,1014.6,89.8
885,2019-09-21 00:48,18,0,4.6,986.4,1014.6,89.8
885,2019-09-21 00:49,18,0,3.9,986.5,1014.7,89.5
885,2019-09-21 00:50,18,0,4.5,986.5,1014.7,89.1
885,2019-09-21 00:51,18,0,4.8,986.5,1014.7,89.2
885,2019-09-21 00:52,18,0,5.3,986.5,1014.7,88.9
885,2019-09-21 00:53,18,0,4.7,986.5,1014.7,88.9
885,2019-09-21 00:54,18,0,4.9,986.5,1014.7,88.7
885,2019-09-21 00:55,18,0,4.9,986.5,1014.7,88.7
885,2019-09-21 00:56,18,0,5,986.4,1014.6,88.8
885,2019-09-21 00:57,18,0,5.6,986.4,1014.6,88.7
885,2019-09-21 00:58,18,0,5.2,986.4,1014.6,88
885,2019-09-21 00:59,18.1,0,3.2,986.5,1014.7,88.3
885,2019-09-21 01:00,18,0,4.3,986.5,1014.7,88.6
885,2019-09-21 01:01,18,0,4.4,986.5,1014.7,89.1
885,2019-09-21 01:02,18,0,5.2,986.5,1014.7,88.7
885,2019-09-21 01:03,18,0,3.3,986.5,1014.7,89
885,2019-09-21 01:04,17.9,0,4.8,986.5,1014.7,89.2
885,2019-09-21 01:05,17.9,0,4.8,986.5,1014.7,89
885,2019-09-21 01:06,18,0,4.8,986.5,1014.7,88.6
885,2019-09-21 01:07,18,0,4.1,986.5,1014.7,88.3
885,2019-09-21 01:08,18,0,3.6,986.5,1014.7,88.9
885,2019-09-21 01:09,18,0,4.1,986.5,1014.7,89.1
885,2019-09-21 01:10,18,0,4.3,986.5,1014.7,89
885,2019-09-21 01:11,18,0,4.8,986.5,1014.7,88.9
885,2019-09-21 01:12,18,0,4.9,986.5,1014.7,88.8
885,2019-09-21 01:13,18,0,4.4,986.6,1014.8,89
885,2019-09-21 01:14,18,0,4.9,986.6,1014.8,89
885,2019-09-21 01:15,18,0,4.2,986.6,1014.8,89
885,2019-09-21 01:16,18,0,3.5,986.6,1014.8,89.4
885,2019-09-21 01:17,18,0,3.8,986.6,1014.8,90.1
885,2019-09-21 01:18,18,0,4.1,986.5,1014.7,89.9
885,2019-09-21 01:19,18,0,3.9,986.5,1014.7,89.8
885,2019-09-21 01:20,18,0,4,986.5,1014.7,89.6
885,2019-09-21 01:21,18,0,4.2,986.5,1014.7,90
885,2019-09-21 01:22,18,0,5.6,986.5,1014.7,89.8
885,2019-09-21 01:23,18.1,0,4.7,986.5,1014.7,89.4
885,2019-09-21 01:24,18.1,0,4.3,986.6,1014.8,89.4
885,2019-09-21 01:25,18.1,0,3.9,986.5,1014.7,89.4
885,2019-09-21 01:26,18.1,0,4.6,986.5,1014.7,89.6
885,2019-09-21 01:27,18.1,0,3.2,986.5,1014.7,89.7
885,2019-09-21 01:28,18.1,0,4.3,986.5,1014.7,90.4
885,2019-09-21 01:29,18.1,0,3.8,986.5,1014.7,89.8
885,2019-09-21 01:30,18.1,0,4.6,986.4,1014.6,89.7
885,2019-09-21 01:31,18.1,0,3.9,986.4,1014.6,89.8
885,2019-09-21 01:32,18.1,0,4.6,986.4,1014.6,90.2
885,2019-09-21 01:33,18.1,0,4,986.4,1014.6,89.9
885,2019-09-21 01:34,18,0,3.8,986.3,1014.5,90.4
885,2019-09-21 01:35,18,0,4.9,986.3,1014.5,90.4
885,2019-09-21 01:36,18.1,0,5.3,986.3,1014.5,90
885,2019-09-21 01:37,18.1,0,4.7,986.3,1014.5,90.1
885,2019-09-21 01:38,18.1,0,4.3,986.3,1014.5,90
885,2019-09-21 01:39,18.2,0,3.4,986.3,1014.5,90
885,2019-09-21 01:40,18.1,0,4.1,986.3,1014.5,90.5
885,2019-09-21 01:41,18.1,0,3.4,986.3,1014.5,90.3
885,2019-09-21 01:42,18.1,0,4.7,986.3,1014.5,90.6
885,2019-09-21 01:43,18.1,0,4.8,986.3,1014.5,90.8
885,2019-09-21 01:44,18.1,0,4.8,986.3,1014.5,90.9
885,2019-09-21 01:45,18.2,0,4.2,986.3,1014.5,90.8
885,2019-09-21 01:46,18.2,0,5.1,986.2,1014.4,90.8
885,2019-09-21 01:47,18.2,0,3.9,986.2,1014.4,90.9
885,2019-09-21 01:48,18.2,0,4.1,986.2,1014.4,90.8
885,2019-09-21 01:49,18.2,0,4.5,986.3,1014.5,90.9
885,2019-09-21 01:50,18.2,0,4.1,986.3,1014.5,90.9
885,2019-09-21 01:51,18.2,0,4.1,986.4,1014.6,90.7
885,2019-09-21 01:52,18.2,0,4.2,986.3,1014.5,90.8
885,2019-09-21 01:53,18.2,0,3.1,986.4,1014.6,90.7
885,2019-09-21 01:54,18.2,0,4.7,986.3,1014.5,91
885,2019-09-21 01:55,18.2,0,3.1,986.4,1014.6,90.7
885,2019-09-21 01:56,18.1,0,3.3,986.4,1014.6,90.8
885,2019-09-21 01:57,18.1,0,4.1,986.4,1014.6,90.9
885,2019-09-21 01:58,18.1,0,3.9,986.4,1014.6,90.6
885,2019-09-21 01:59,18.1,0,4.3,986.4,1014.6,90.5
885,2019-09-21 02:00,18.1,0,4.6,986.5,1014.7,90
885,2019-09-21 02:01,18.1,0,5,986.5,1014.7,90.1
885,2019-09-21 02:02,18.1,0,5,986.5,1014.7,89.8
885,2019-09-21 02:03,18.1,0,4,986.5,1014.7,89.8
885,2019-09-21 02:04,18.1,0,3.9,986.5,1014.7,89.8
885,2019-09-21 02:05,18.1,0,4.1,986.5,1014.7,90.2
885,2019-09-21 02:06,18.1,0,3.5,986.5,1014.7,90
885,2019-09-21 02:07,18,0,5.1,986.5,1014.7,90.3
885,2019-09-21 02:08,18,0,4,986.5,1014.7,90.2
885,2019-09-21 02:09,18,0,4.5,986.5,1014.7,90.5
885,2019-09-21 02:10,18,0,4.5,986.5,1014.7,90.7
885,2019-09-21 02:11,18,0,3.6,986.4,1014.6,90.9
885,2019-09-21 02:12,18,0,5.1,986.4,1014.6,91.1
885,2019-09-21 02:13,18.1,0,4.3,986.5,1014.7,91.1
885,2019-09-21 02:14,18.1,0,5.9,986.4,1014.6,91
885,2019-09-21 02:15,18.1,0,5.3,986.4,1014.6,91.1
885,2019-09-21 02:16,18.1,0,4.5,986.5,1014.7,91.1
885,2019-09-21 02:17,18.1,0,4.5,986.4,1014.6,91.2
885,2019-09-21 02:18,18.1,0,4.8,986.4,1014.6,91.3
885,2019-09-21 02:19,18.1,0,4,986.4,1014.6,91.4
885,2019-09-21 02:20,18.1,0,5.4,986.3,1014.5,91.8
885,2019-09-21 02:21,18.1,0,4.7,986.3,1014.5,91.6
885,2019-09-21 02:22,18.1,0,4.3,986.3,1014.5,91.5
885,2019-09-21 02:23,18.1,0,4.5,986.3,1014.5,91.7
885,2019-09-21 02:24,18.1,0,4.6,986.2,1014.4,91.9
885,2019-09-21 02:25,18.1,0,5.3,986.1,1014.3,92.2
885,2019-09-21 02:26,18.1,0,3.9,986.1,1014.3,92.3
885,2019-09-21 02:27,18.1,0,3.6,986.1,1014.3,92.3
885,2019-09-21 02:28,18.1,0,4.6,986,1014.2,92.2
885,2019-09-21 02:29,18.1,0,5.4,986,1014.2,92.4
885,2019-09-21 02:30,18.1,0,4.4,986,1014.2,92.4
885,2019-09-21 02:31,18.1,0,5,985.9,1014.1,92.4
885,2019-09-21 02:32,18.2,0,4.1,985.9,1014.1,92.3
885,2019-09-21 02:33,18.2,0,5,985.9,1014.1,92.2
885,2019-09-21 02:34,18.2,0,5,985.9,1014.1,92.1
885,2019-09-21 02:35,18.2,0,5.7,985.9,1014.1,92.1
885,2019-09-21 02:36,18.2,0,4.8,985.9,1014.1,92.4
885,2019-09-21 02:37,18.2,0,4.9,985.9,1014.1,92
885,2019-09-21 02:38,18.2,0,4.7,986,1014.2,91.8
885,2019-09-21 02:39,18.2,.5,6,986,1014.2,91.9
885,2019-09-21 02:40,18.3,0,4.7,986,1014.1,91.8
885,2019-09-21 02:41,18.3,0,3.6,986,1014.1,91.7
885,2019-09-21 02:42,18.2,0,4.9,986.1,1014.3,91.9
885,2019-09-21 02:43,18.2,0,4.6,986,1014.2,91.7
885,2019-09-21 02:44,18.2,0,4.2,986,1014.2,91.8
885,2019-09-21 02:45,18.2,0,4.4,985.9,1014.1,91.8
885,2019-09-21 02:46,18.2,0,5.2,985.9,1014.1,91.6
885,2019-09-21 02:47,18.3,0,6,985.8,1013.9,91.4
885,2019-09-21 02:48,18.3,0,5.5,985.8,1013.9,91.2
885,2019-09-21 02:49,18.3,0,5.5,985.7,1013.8,91.2
885,2019-09-21 02:50,18.3,0,5,985.7,1013.8,90.9
885,2019-09-21 02:51,18.3,0,4,985.8,1013.9,91
885,2019-09-21 02:52,18.3,0,4.9,985.8,1013.9,91.2
885,2019-09-21 02:53,18.3,0,6,985.8,1013.9,91.3
885,2019-09-21 02:54,18.3,0,5.4,985.8,1013.9,90.9
885,2019-09-21 02:55,18.3,0,5,985.8,1013.9,91
885,2019-09-21 02:56,18.3,0,4.3,985.8,1013.9,90.9
885,2019-09-21 02:57,18.4,0,4.5,985.8,1013.9,90.8
885,2019-09-21 02:58,18.3,0,4,985.8,1013.9,90.7
885,2019-09-21 02:59,18.3,0,4.6,985.8,1013.9,91
885,2019-09-21 03:00,18.3,0,4.4,985.8,1013.9,91
885,2019-09-21 03:01,18.3,0,4.7,985.7,1013.8,91
885,2019-09-21 03:02,18.3,0,4.8,985.7,1013.8,91
885,2019-09-21 03:03,18.3,0,4.3,985.6,1013.7,91.3
885,2019-09-21 03:04,18.3,0,4.4,985.6,1013.7,91.2
885,2019-09-21 03:05,18.3,0,4.4,985.6,1013.7,90.9
885,2019-09-21 03:06,18.3,0,3.9,985.5,1013.6,90.9
885,2019-09-21 03:07,18.3,0,4.8,985.5,1013.6,90.9
885,2019-09-21 03:08,18.3,0,4.8,985.5,1013.6,90.8
885,2019-09-21 03:09,18.3,0,6.4,985.5,1013.6,90.6
885,2019-09-21 03:10,18.4,0,4.8,985.5,1013.6,90.5
885,2019-09-21 03:11,18.4,0,4.9,985.5,1013.6,90.2
885,2019-09-21 03:12,18.4,0,5.4,985.5,1013.6,90
885,2019-09-21 03:13,18.4,0,5.3,985.5,1013.6,90.1
885,2019-09-21 03:14,18.4,0,6,985.5,1013.6,89.8
885,2019-09-21 03:15,18.4,0,4.7,985.6,1013.7,89.8
885,2019-09-21 03:16,18.4,0,3.1,985.6,1013.7,89.6
885,2019-09-21 03:17,18.4,0,3.2,985.6,1013.7,89.9
885,2019-09-21 03:18,18.4,0,4.6,985.6,1013.7,90
885,2019-09-21 03:19,18.4,0,4.8,985.6,1013.7,89.2
885,2019-09-21 03:20,18.4,0,4.8,985.6,1013.7,88.8
885,2019-09-21 03:21,18.4,0,4.3,985.6,1013.7,88.4
885,2019-09-21 03:22,18.4,0,4.6,985.6,1013.7,88.8
885,2019-09-21 03:23,18.4,0,4.9,985.5,1013.6,88.6
885,2019-09-21 03:24,18.4,0,4.7,985.6,1013.7,88.1
885,2019-09-21 03:25,18.4,0,5.3,985.5,1013.6,88.2
885,2019-09-21 03:26,18.4,0,5.8,985.5,1013.6,87.3
885,2019-09-21 03:27,18.4,0,5.3,985.6,1013.7,86.8
885,2019-09-21 03:28,18.5,0,6.4,985.6,1013.7,86.4
885,2019-09-21 03:29,18.5,0,4.9,985.7,1013.8,86.5
885,2019-09-21 03:30,18.5,0,4.3,985.7,1013.8,86.5
885,2019-09-21 03:31,18.5,0,3.8,985.7,1013.8,85.8
885,2019-09-21 03:32,18.5,0,4.7,985.7,1013.8,86.3
885,2019-09-21 03:33,18.4,0,3.5,985.7,1013.8,86.5
885,2019-09-21 03:34,18.4,0,5.4,985.7,1013.8,86.7
885,2019-09-21 03:35,18.3,0,4.8,985.7,1013.8,87.1
885,2019-09-21 03:36,18.4,0,5,985.7,1013.8,86.7
885,2019-09-21 03:37,18.4,0,4.5,985.7,1013.8,86.7
885,2019-09-21 03:38,18.4,0,5.1,985.7,1013.8,86.9
885,2019-09-21 03:39,18.4,0,5.4,985.7,1013.8,86.6
885,2019-09-21 03:40,18.4,0,3.8,985.7,1013.8,86.8
885,2019-09-21 03:41,18.4,0,6.6,985.7,1013.8,86.7
885,2019-09-21 03:42,18.4,0,3.9,985.7,1013.8,86.6
885,2019-09-21 03:43,18.4,0,4.2,985.7,1013.8,87.2
885,2019-09-21 03:44,18.3,0,3.4,985.7,1013.8,87
885,2019-09-21 03:45,18.3,0,5.3,985.6,1013.7,87.4
885,2019-09-21 03:46,18.4,0,4,985.7,1013.8,87.1
885,2019-09-21 03:47,18.4,0,4.4,985.6,1013.7,87.3
885,2019-09-21 03:48,18.3,0,3.9,985.6,1013.7,87.4
885,2019-09-21 03:49,18.3,0,4,985.6,1013.7,87.3
885,2019-09-21 03:50,18.3,0,3.8,985.6,1013.7,87.4
885,2019-09-21 03:51,18.3,0,4.7,985.6,1013.7,87.5
885,2019-09-21 03:52,18.4,0,7.1,985.5,1013.6,86.8
885,2019-09-21 03:53,18.4,0,6.7,985.5,1013.6,86.6
885,2019-09-21 03:54,18.4,0,4.5,985.6,1013.7,86.7
885,2019-09-21 03:55,18.4,0,4.7,985.5,1013.6,86.8
885,2019-09-21 03:56,18.4,0,6.3,985.5,1013.6,86.4
885,2019-09-21 03:57,18.4,0,5.4,985.5,1013.6,85.8
885,2019-09-21 03:58,18.4,0,4.9,985.5,1013.6,85.9
885,2019-09-21 03:59,18.4,0,5,985.4,1013.5,85.9
885,2019-09-21 04:00,18.4,0,6.8,985.3,1013.4,85.6
885,2019-09-21 04:01,18.4,0,6.5,985.2,1013.3,85.5
885,2019-09-21 04:02,18.4,0,6,985.1,1013.2,85.4
885,2019-09-21 04:03,18.4,0,6.1,985.1,1013.2,85.9
885,2019-09-21 04:04,18.3,0,6.1,985,1013.1,86.3
885,2019-09-21 04:05,18.2,0,4.9,985,1013.1,87.4
885,2019-09-21 04:06,18.1,.5,4.9,985,1013.1,88.2
885,2019-09-21 04:07,18,0,4.4,985,1013.2,89
885,2019-09-21 04:08,17.9,0,4.2,985,1013.2,89.5
885,2019-09-21 04:09,17.9,0,5,985,1013.2,89.8
885,2019-09-21 04:10,17.9,0,4.2,985,1013.2,90.4
885,2019-09-21 04:11,17.8,0,5.9,985,1013.2,90.7
885,2019-09-21 04:12,17.9,0,4.4,985.1,1013.3,90.6
885,2019-09-21 04:13,17.9,0,4.3,985.1,1013.3,90.7
885,2019-09-21 04:14,17.9,0,4.4,985,1013.2,91
885,2019-09-21 04:15,17.9,0,4.7,984.9,1013.1,91
885,2019-09-21 04:16,17.9,0,4.7,984.9,1013.1,90.9
885,2019-09-21 04:17,17.9,0,3.6,984.9,1013.1,91.4
885,2019-09-21 04:18,17.8,0,3.2,984.9,1013.1,91.3
885,2019-09-21 04:19,17.8,0,4.1,985,1013.2,91.5
885,2019-09-21 04:20,17.8,0,5.4,985,1013.2,91.6
885,2019-09-21 04:21,17.8,0,5.1,985,1013.2,91.7
885,2019-09-21 04:22,17.9,0,5.5,984.9,1013.1,91.6
885,2019-09-21 04:23,17.9,0,4.6,985,1013.2,91.2
885,2019-09-21 04:24,18,0,5.3,984.9,1013.1,91.2
885,2019-09-21 04:25,18,0,5.9,985,1013.2,91.1
885,2019-09-21 04:26,18,0,5.9,984.9,1013.1,91
885,2019-09-21 04:27,18,0,5.4,985,1013.2,90.8
885,2019-09-21 04:28,18,0,3.2,985,1013.2,91.1
885,2019-09-21 04:29,17.9,0,4.4,985,1013.2,91.8
885,2019-09-21 04:30,17.9,0,4.1,985,1013.2,91.7
885,2019-09-21 04:31,17.9,0,5.8,985,1013.2,91.4
885,2019-09-21 04:32,17.9,0,4.7,985,1013.2,90.7
885,2019-09-21 04:33,18,0,5.1,985,1013.2,90.7
885,2019-09-21 04:34,17.9,0,6.5,985,1013.2,90.7
885,2019-09-21 04:35,18,0,5.5,985,1013.2,90.2
885,2019-09-21 04:36,18,0,6.3,985,1013.2,89.8
885,2019-09-21 04:37,18,0,6.6,985,1013.2,89.6
885,2019-09-21 04:38,18,0,5.1,984.9,1013.1,89.9
885,2019-09-21 04:39,18,0,5.2,985,1013.2,89.6
885,2019-09-21 04:40,18,0,5.4,985,1013.2,89.7
885,2019-09-21 04:41,18,0,6,984.9,1013.1,89.6
885,2019-09-21 04:42,18,0,5.4,985,1013.2,89.8
885,2019-09-21 04:43,18.1,0,4.8,985,1013.1,90
885,2019-09-21 04:44,18,0,4.4,985.1,1013.3,90
885,2019-09-21 04:45,18,0,5.4,985.1,1013.3,90.3
885,2019-09-21 04:46,17.9,0,4.8,985.2,1013.4,90.6
885,2019-09-21 04:47,18,0,4.9,985.1,1013.3,90.7
885,2019-09-21 04:48,18,0,5.1,985.2,1013.4,90.7
885,2019-09-21 04:49,18,0,3.9,985.2,1013.4,90.8
885,2019-09-21 04:50,18,0,3.8,985.3,1013.5,91
885,2019-09-21 04:51,18,0,5.3,985.3,1013.5,91.2
885,2019-09-21 04:52,18,0,5.3,985.3,1013.5,91.2
885,2019-09-21 04:53,18,0,4,985.3,1013.5,91.3
885,2019-09-21 04:54,18,0,4.9,985.3,1013.5,91.5
885,2019-09-21 04:55,18.1,0,5.2,985.2,1013.4,91.2
885,2019-09-21 04:56,18.1,0,4.1,985.2,1013.4,91.4
885,2019-09-21 04:57,18.1,0,4.1,985.2,1013.4,91.5
885,2019-09-21 04:58,18,0,3.7,985.1,1013.3,91.9
885,2019-09-21 04:59,18,0,5.5,985.1,1013.3,91.8
885,2019-09-21 05:00,18,0,4.9,985,1013.2,91.9
885,2019-09-21 05:01,18.1,0,5.2,985,1013.1,91.8
885,2019-09-21 05:02,18.1,0,5,984.9,1013,91.6
885,2019-09-21 05:03,18,0,4.9,984.9,1013.1,92
885,2019-09-21 05:04,18.1,0,5.2,984.9,1013,91.7
885,2019-09-21 05:05,18.1,0,6.1,984.8,1012.9,91.6
885,2019-09-21 05:06,18.1,0,5.3,984.9,1013,91.5
885,2019-09-21 05:07,18.1,0,7.5,984.9,1013,91.3
885,2019-09-21 05:08,18.2,0,4.9,985,1013.1,91.1
885,2019-09-21 05:09,18.2,0,5.8,985,1013.1,91.2
885,2019-09-21 05:10,18.2,0,5.5,985.1,1013.2,91.2
885,2019-09-21 05:11,18.2,0,5,985.1,1013.2,91.1
885,2019-09-21 05:12,18.2,0,4.8,985.2,1013.3,91
885,2019-09-21 05:13,18.2,0,6.9,985.2,1013.3,91.3
885,2019-09-21 05:14,18.2,0,4,985.3,1013.4,91.3
885,2019-09-21 05:15,18.2,0,4.3,985.3,1013.4,91.5
885,2019-09-21 05:16,18.2,0,4.3,985.3,1013.4,91.6
885,2019-09-21 05:17,18.2,0,3.6,985.4,1013.5,91.8
885,2019-09-21 05:18,18.2,0,4.4,985.4,1013.5,91.9
885,2019-09-21 05:19,18.2,0,6.3,985.4,1013.5,91.9
885,2019-09-21 05:20,18.2,0,3.6,985.5,1013.6,91.5
885,2019-09-21 05:21,18.2,0,4.4,985.5,1013.6,91.6
885,2019-09-21 05:22,18.2,0,4.4,985.6,1013.7,91.3
885,2019-09-21 05:23,18.2,0,5.1,985.6,1013.7,91.2
885,2019-09-21 05:24,18.3,0,6,985.6,1013.7,90.8
885,2019-09-21 05:25,18.3,0,4.8,985.5,1013.6,90.6
885,2019-09-21 05:26,18.3,0,5.8,985.5,1013.6,90.5
885,2019-09-21 05:27,18.3,0,5.5,985.5,1013.6,90.1
885,2019-09-21 05:28,18.3,0,4.6,985.5,1013.6,90.2
885,2019-09-21 05:29,18.2,0,4.3,985.5,1013.6,90.3
885,2019-09-21 05:30,18.2,0,6.1,985.5,1013.6,90.2
885,2019-09-21 05:31,18.2,0,5.3,985.5,1013.6,90
885,2019-09-21 05:32,18.3,0,4.4,985.5,1013.6,89.5
885,2019-09-21 05:33,18.3,0,5.8,985.5,1013.6,89.5
885,2019-09-21 05:34,18.3,0,4.9,985.4,1013.5,89.8
885,2019-09-21 05:35,18.3,0,5,985.5,1013.6,89.2
885,2019-09-21 05:36,18.3,0,5.7,985.5,1013.6,89.5
885,2019-09-21 05:37,18.4,0,5.8,985.5,1013.6,89.2
885,2019-09-21 05:38,18.4,0,6,985.4,1013.5,89.3
885,2019-09-21 05:39,18.4,0,5.9,985.4,1013.5,89
885,2019-09-21 05:40,18.4,0,6.2,985.4,1013.5,89.3
885,2019-09-21 05:41,18.4,0,5.2,985.4,1013.5,89.1
885,2019-09-21 05:42,18.3,0,4.8,985.3,1013.4,89.4
885,2019-09-21 05:43,18.3,0,5.3,985.3,1013.4,90.1
885,2019-09-21 05:44,18.3,0,5.7,985.3,1013.4,90.1
885,2019-09-21 05:45,18.3,0,5.1,985.3,1013.4,90.4
885,2019-09-21 05:46,18.3,0,4.1,985.4,1013.5,90.7
885,2019-09-21 05:47,18.3,0,6,985.4,1013.5,90.9
885,2019-09-21 05:48,18.3,0,5.6,985.4,1013.5,90.7
885,2019-09-21 05:49,18.4,0,7.2,985.4,1013.5,90.3
885,2019-09-21 05:50,18.4,0,5.8,985.4,1013.5,90
885,2019-09-21 05:51,18.5,0,5.8,985.4,1013.5,89.9
885,2019-09-21 05:52,18.5,0,5.2,985.4,1013.5,90
885,2019-09-21 05:53,18.5,0,6.1,985.4,1013.5,89.7
885,2019-09-21 05:54,18.5,0,5.7,985.4,1013.5,89.7
885,2019-09-21 05:55,18.5,0,5.8,985.4,1013.5,89.5
885,2019-09-21 05:56,18.5,0,5.3,985.4,1013.5,89.8
885,2019-09-21 05:57,18.5,0,4.7,985.4,1013.5,89.8
885,2019-09-21 05:58,18.5,0,7.7,985.4,1013.5,89.9
885,2019-09-21 05:59,18.6,0,4.1,985.5,1013.6,89.7
885,2019-09-21 06:00,18.5,0,4.3,985.5,1013.6,90.1
885,2019-09-21 06:01,18.5,0,6.3,985.5,1013.6,90.3
885,2019-09-21 06:02,18.6,0,5.7,985.5,1013.6,90
885,2019-09-21 06:03,18.5,0,5.6,985.6,1013.7,89.8
885,2019-09-21 06:04,18.6,0,5.8,985.5,1013.6,90.1
885,2019-09-21 06:05,18.6,0,6.4,985.6,1013.7,90.4
885,2019-09-21 06:06,18.5,0,4.9,985.7,1013.8,90.6
885,2019-09-21 06:07,18.5,0,5.8,985.6,1013.7,91
885,2019-09-21 06:08,18.5,0,5.1,985.6,1013.7,91.1
885,2019-09-21 06:09,18.5,0,5.3,985.6,1013.7,91.1
885,2019-09-21 06:10,18.5,0,7.4,985.6,1013.7,90.8
885,2019-09-21 06:11,18.5,0,4.9,985.6,1013.7,91.2
885,2019-09-21 06:12,18.5,0,5.6,985.6,1013.7,91.1
885,2019-09-21 06:13,18.5,0,5.9,985.6,1013.7,91.5
885,2019-09-21 06:14,18.5,0,6.6,985.6,1013.7,91.6
885,2019-09-21 06:15,18.5,0,6.7,985.5,1013.6,91.7
885,2019-09-21 06:16,18.5,0,5.4,985.6,1013.7,91.6
885,2019-09-21 06:17,18.5,0,6.3,985.6,1013.7,91.8
885,2019-09-21 06:18,18.5,0,6.4,985.6,1013.7,91.8
885,2019-09-21 06:19,18.5,0,6.8,985.7,1013.8,91.7
885,2019-09-21 06:20,18.4,0,4.7,985.6,1013.7,92.2
885,2019-09-21 06:21,18.4,0,5,985.7,1013.8,92.1
885,2019-09-21 06:22,18.4,0,8.3,985.7,1013.8,92.1
885,2019-09-21 06:23,18.5,0,6.5,985.7,1013.8,91.7
885,2019-09-21 06:24,18.5,0,4.7,985.7,1013.8,91.5
885,2019-09-21 06:25,18.5,0,5.6,985.7,1013.8,91.4
885,2019-09-21 06:26,18.5,0,6.1,985.6,1013.7,91.4
885,2019-09-21 06:27,18.5,0,5.3,985.6,1013.7,91.4
885,2019-09-21 06:28,18.4,0,7.1,985.5,1013.6,91.5
885,2019-09-21 06:29,18.4,0,6.3,985.5,1013.6,91.3
885,2019-09-21 06:30,18.4,0,6.4,985.6,1013.7,90.9
885,2019-09-21 06:31,18.4,0,8.2,985.5,1013.6,90.8
885,2019-09-21 06:32,18.4,0,6.5,985.5,1013.6,90.8
885,2019-09-21 06:33,18.4,0,6.9,985.5,1013.6,90.5
885,2019-09-21 06:34,18.4,0,4.9,985.5,1013.6,90.7
885,2019-09-21 06:35,18.4,0,5.3,985.5,1013.6,90.7
885,2019-09-21 06:36,18.3,0,5.6,985.5,1013.6,90.8
885,2019-09-21 06:37,18.3,0,5.4,985.5,1013.6,91.2
885,2019-09-21 06:38,18.3,0,6.8,985.5,1013.6,91.2
885,2019-09-21 06:39,18.3,0,6.3,985.5,1013.6,91.3
885,2019-09-21 06:40,18.3,0,7.1,985.6,1013.7,91.4
885,2019-09-21 06:41,18.3,0,5,985.6,1013.7,91.5
